Status,Module,File Time Stamp,Link Time Stamp,File Size,Attr.,Link Checksum,Real Checksum,CPU,Subsystem,Symbols,Preferred Base,Actual Base,Virtual Size,Load Order,File Ver,Product Ver,Image Ver,Linker Ver,OS Ver,Subsystem Ver
E,"c:\windows\system32\SHELL32.DLL",2019-03-24 07:22:10,2093-01-02 00:38:55,5588184,A,0x0055E645,0x0055E645,x86,GUI,"CV,Unknown",0x69800000,Unknown,0x0054E000,Not Loaded,10.0.17763.348,10.0.17763.348,10.0,14.13,10.0,10.0
E,"c:\windows\system32\SHLWAPI.DLL",2018-09-15 00:29:12,2029-06-30 01:48:50,274224,A,0x0004A424,0x0004A424,x86,GUI,"CV,Unknown",0x63180000,Unknown,0x00044000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
E,"c:\windows\system32\SSPICLI.DLL",2018-09-15 00:29:00,2073-07-27 04:11:23,122400,A,0x0002CAF6,0x0002CAF6,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00020000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
E,"c:\windows\system32\UCRTBASE.DLL",2019-04-20 23:49:16,2048-08-16 23:10:45,1191728,A,0x001284BD,0x001284BD,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00122000,Not Loaded,10.0.17763.404,10.0.17763.404,10.0,14.13,10.0,5.1
E,"c:\windows\system32\USER32.DLL",2019-03-09 02:14:14,2035-11-03 10:01:44,1675712,A,0x001A329C,0x001A329C,x86,GUI,"CV,Unknown",0x69E00000,Unknown,0x00199000,Not Loaded,10.0.17763.168,10.0.17763.168,10.0,14.13,10.0,10.0
E,"c:\windows\system32\VCRUNTIME140.DLL",2018-11-20 10:32:42,2018-11-07 11:34:50,80112,A,0x0001BDC9,0x0001BDC9,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00013000,Not Loaded,14.16.27024.1,14.16.27024.1,10.0,14.15,6.0,6.0
E,"c:\windows\system32\WIN32U.DLL",2018-09-15 00:29:05,2043-04-19 23:47:08,88304,A,0x000175C8,0x000175C8,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x00017000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
E,"c:\windows\system32\WS2_32.DLL",2018-09-15 00:29:00,2021-02-19 12:27:39,384272,A,0x0006BA16,0x0006BA16,x86,Console,"CV,Unknown",0x4F780000,Unknown,0x0005F000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
E6,"c:\users\black\installed\jdk-11\bin\API-MS-WIN-CORE-FILE-L1-1-0.DLL",2018-08-22 19:18:04,2010-11-03 10:27:45,22328,,0x000136A4,0x000136A4,x64,Console,"CV,Unknown",0x0000000180000000,Unknown,0x00004000,Not Loaded,10.0.16299.15,10.0.16299.15,10.0,14.10,10.0,10.0
E6,"c:\users\black\installed\jdk-11\bin\API-MS-WIN-CORE-LIBRARYLOADER-L1-1-0.DLL",2018-08-22 19:18:04,1982-04-22 21:55:30,19256,,0x00009D4F,0x00009D4F,x64,Console,"CV,Unknown",0x0000000180000000,Unknown,0x00003000,Not Loaded,10.0.16299.15,10.0.16299.15,10.0,14.10,10.0,10.0
E6,"c:\users\black\installed\jdk-11\bin\API-MS-WIN-CORE-PROCESSTHREADS-L1-1-0.DLL",2018-08-22 19:18:04,2051-04-20 06:07:58,20792,,0x00010144,0x00010144,x64,Console,"CV,Unknown",0x0000000180000000,Unknown,0x00003000,Not Loaded,10.0.16299.15,10.0.16299.15,10.0,14.10,10.0,10.0
E6,"c:\users\black\installed\jdk-11\bin\API-MS-WIN-CORE-PROCESSTHREADS-L1-1-1.DLL",2018-08-22 19:18:04,2059-05-13 11:05:25,19256,,0x00013774,0x00013774,x64,Console,"CV,Unknown",0x0000000180000000,Unknown,0x00003000,Not Loaded,10.0.16299.15,10.0.16299.15,10.0,14.10,10.0,10.0
E6,"c:\users\black\installed\jdk-11\bin\API-MS-WIN-CORE-SYNCH-L1-1-0.DLL",2018-08-22 19:18:04,2030-03-15 19:48:13,20792,,0x0000AD6C,0x0000AD6C,x64,Console,"CV,Unknown",0x0000000180000000,Unknown,0x00003000,Not Loaded,10.0.16299.15,10.0.16299.15,10.0,14.10,10.0,10.0
E6,"c:\users\black\installed\jdk-11\bin\API-MS-WIN-CORE-SYNCH-L1-2-0.DLL",2018-08-22 19:18:04,2103-01-01 16:11:14,19256,,0x0001325B,0x0001325B,x64,Console,"CV,Unknown",0x0000000180000000,Unknown,0x00003000,Not Loaded,10.0.16299.15,10.0.16299.15,10.0,14.10,10.0,10.0
E6,"c:\users\black\installed\jdk-11\bin\API-MS-WIN-CORE-SYSINFO-L1-1-0.DLL",2018-08-22 19:18:04,1985-06-26 14:28:47,19768,,0x00008D23,0x00008D23,x64,Console,"CV,Unknown",0x0000000180000000,Unknown,0x00003000,Not Loaded,10.0.16299.15,10.0.16299.15,10.0,14.10,10.0,10.0
E6,"c:\users\black\installed\jdk-11\bin\API-MS-WIN-CORE-TIMEZONE-L1-1-0.DLL",2018-08-22 19:18:04,2008-01-21 17:22:10,18744,,0x00013071,0x00013071,x64,Console,"CV,Unknown",0x0000000180000000,Unknown,0x00003000,Not Loaded,10.0.16299.15,10.0.16299.15,10.0,14.10,10.0,10.0
E6,"c:\users\black\installed\jdk-11\bin\API-MS-WIN-CRT-PRIVATE-L1-1-0.DLL",2018-08-22 19:18:04,1981-03-03 03:23:40,71480,,0x0001FDC4,0x0001FDC4,x64,Console,"CV,Unknown",0x0000000180000000,Unknown,0x00010000,Not Loaded,10.0.16299.15,10.0.16299.15,10.0,14.10,10.0,10.0
DE,"c:\program files (x86)\microsoft visual studio\2017\community\common7\tools\API-MS-WIN-CRT-MULTIBYTE-L1-1-0.DLL",2019-03-09 05:36:26,2017-01-05 22:52:02,25792,A,0x0000F8EA,0x0000F8EA,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00005000,Not Loaded,10.0.14393.795,10.0.14393.795,10.0,14.0,10.0,10.0
DE,"c:\windows\system32\ACLUI.DLL",2018-09-15 00:29:27,2050-04-24 20:25:13,5384704,A,0x0052973F,0x0052973F,x86,GUI,"CV,Unknown",0x5D500000,Unknown,0x00527000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\ACTIVEDS.DLL",2018-09-15 00:29:05,1973-02-12 11:22:11,219648,A,0x0003EE31,0x0003EE31,x86,Console,"CV,Unknown",0x4C200000,Unknown,0x0003A000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\ADSLDPC.DLL",2018-09-15 00:29:07,2008-10-01 09:27:33,208896,A,0x00040B8E,0x00040B8E,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00037000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\ADVPACK.DLL",2018-09-15 00:29:10,1974-04-19 07:53:19,120832,A,0x00024E8F,0x00024E8F,x86,GUI,"CV,Unknown",0x65000000,Unknown,0x0002E000,Not Loaded,11.0.17763.1,11.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\AEPIC.DLL",2019-04-20 23:49:16,2036-10-28 09:20:29,384312,A,0x0005EC31,0x0005EC31,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x00061000,Not Loaded,10.0.17763.1024,10.0.17763.1024,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\APPHELP.DLL",2019-03-09 02:14:15,1994-11-10 21:56:11,624640,A,0x0009B4B6,0x0009B4B6,x86,GUI,"CV,Unknown",0x78C80000,Unknown,0x0009C000,Not Loaded,10.0.17763.292,10.0.17763.292,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\AUTHZ.DLL",2018-09-15 00:29:07,2086-07-07 22:02:36,185856,A,0x0003974A,0x0003974A,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00032000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\BCP47LANGS.DLL",2018-09-15 00:29:05,2034-09-03 16:40:05,279416,A,0x0005192E,0x0005192E,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00046000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\BCP47MRM.DLL",2018-09-15 00:29:05,2061-05-21 01:39:09,112256,A,0x00024FE7,0x00024FE7,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0001D000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\BCRYPT.DLL",2018-09-15 00:29:08,1971-12-24 14:34:44,96760,A,0x00018A81,0x00018A81,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00019000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\BROWCLI.DLL",2018-09-15 00:29:00,2089-12-12 23:25:08,43008,A,0x00019608,0x00019608,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0000F000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CABINET.DLL",2018-09-15 00:29:05,1986-01-10 21:27:13,119800,A,0x00025A8C,0x00025A8C,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x00020000,Not Loaded,5.0.1.1,5.0.1.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CERTCA.DLL",2018-09-15 00:29:03,1974-07-16 01:48:22,649728,A,0x000A3318,0x000A3318,x86,Console,"CV,Unknown",0x10000000,Unknown,0x000A3000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CERTENROLL.DLL",2018-09-15 00:29:03,1998-09-12 23:07:44,2839040,A,0x002C468C,0x002C468C,x86,Console,"CV,Unknown",0x10000000,Unknown,0x002BA000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CFGMGR32.DLL",2018-09-15 00:29:08,2068-10-19 23:53:18,235496,A,0x00046EF9,0x00046EF9,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0003B000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CHARTV.DLL",2018-09-15 00:29:05,2055-09-05 11:43:04,105984,A,0x00026469,0x00026469,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0001D000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CLDAPI.DLL",2018-09-15 00:29:05,2029-08-17 05:15:24,92672,A,0x000227B6,0x000227B6,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0001B000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\COMDLG32.DLL",2018-09-15 00:29:12,1994-05-20 04:09:44,993792,A,0x000FE939,0x000FE939,x86,GUI,"CV,Unknown",0x52080000,Unknown,0x000FA000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\COML2.DLL",2019-03-09 02:14:12,2057-09-07 11:01:23,373768,A,0x00063CBC,0x00063CBC,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0005E000,Not Loaded,10.0.17763.134,10.0.17763.134,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CONCRT140.DLL",2018-11-20 10:33:04,2018-11-07 11:34:49,249392,A,0x00047A09,0x00047A09,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0003C000,Not Loaded,14.16.27024.1,14.16.27024.1,10.0,14.15,6.0,6.0
DE,"c:\windows\system32\CONTACTACTIVATION.DLL",2018-09-15 00:29:05,2075-09-26 14:18:25,47104,A,0x00019AA5,0x00019AA5,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0000F000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\COREMESSAGING.DLL",2019-03-09 02:11:30,2032-11-23 22:32:14,582240,A,0x000931ED,0x000931ED,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x0008F000,Not Loaded,10.0.17763.194,10.0.17763.194,0.0,14.13,6.0,6.0
DE,"c:\windows\system32\COREUICOMPONENTS.DLL",2018-09-15 00:29:03,2015-09-23 19:11:57,2538768,A,0x0027673E,0x0027673E,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x0026A000,Not Loaded,10.0.17763.1,10.0.17763.1,0.0,14.13,6.0,6.0
DE,"c:\windows\system32\CREDUI.DLL",2019-04-20 23:50:29,2010-03-25 11:09:23,35840,A,0x000181D0,0x000181D0,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0000D000,Not Loaded,10.0.17763.404,10.0.17763.404,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CRYPT32.DLL",2018-09-15 00:29:07,2031-06-01 09:58:31,1668784,A,0x001A37CF,0x001A37CF,x86,GUI,"CV,Unknown",0x5CF00000,Unknown,0x00199000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CRYPTNET.DLL",2018-09-15 00:29:08,2100-09-22 04:31:37,135680,A,0x00029BDD,0x00029BDD,x86,GUI,"CV,Unknown",0x63B00000,Unknown,0x00026000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CRYPTNGC.DLL",2019-03-24 07:22:02,1990-11-15 03:08:40,322048,A,0x00057462,0x00057462,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00053000,Not Loaded,10.0.17763.348,10.0.17763.348,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CRYPTSP.DLL",2018-09-15 00:29:08,1991-09-23 22:19:58,67648,A,0x000165EB,0x000165EB,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00012000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CRYPTTPMEKSVC.DLL",2018-09-15 00:29:03,2057-03-20 01:15:07,45056,A,0x0000B985,0x0000B985,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x0000F000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CRYPTUI.DLL",2018-09-15 00:29:07,1981-10-03 20:27:12,548864,A,0x000892D9,0x000892D9,x86,GUI,"CV,Unknown",0x61400000,Unknown,0x0008B000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\CSCAPI.DLL",2019-04-20 23:50:32,2002-05-19 01:24:37,40960,A,0x00011CB8,0x00011CB8,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0000E000,Not Loaded,10.0.17763.404,10.0.17763.404,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\D2D1.DLL",2018-09-15 00:29:03,2026-02-19 18:26:05,5309288,A,0x0051C903,0x0051C903,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x00508000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\D3D11.DLL",2018-09-15 00:29:03,2096-10-26 12:59:09,2264344,A,0x002351E7,0x002351E7,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00229000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\D3D11ON12.DLL",2018-09-15 00:29:03,2092-03-23 02:38:18,439976,A,0x00073DBB,0x00073DBB,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00070000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\D3D12.DLL",2019-04-20 23:50:19,2091-03-29 11:05:59,1458056,A,0x0016A3E3,0x0016A3E3,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00169000,Not Loaded,10.0.17763.404,10.0.17763.404,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\D3DSCACHE.DLL",2018-09-15 00:29:03,2030-09-20 13:04:22,113152,A,0x00023FFD,0x00023FFD,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00020000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DAVHLPR.DLL",2018-09-15 00:29:12,2092-08-06 01:02:23,22016,A,0x000129C1,0x000129C1,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x0000A000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DBGCORE.DLL",2018-09-15 00:29:08,1999-12-03 00:22:56,132096,A,0x00029D47,0x00029D47,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00024000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,6.1
DE,"c:\windows\system32\DBGENG.DLL",2019-03-09 02:12:01,2090-01-05 22:07:50,5130752,A,0x004ED616,0x004ED616,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0051E000,Not Loaded,10.0.17763.168,10.0.17763.168,10.0,14.13,10.0,6.1
DE,"c:\windows\system32\DBGHELP.DLL",2018-09-15 00:29:08,2050-04-11 14:46:43,1522176,A,0x00175623,0x00175623,x86,Console,"CV,Unknown",0x03000000,Unknown,0x0018F000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,6.1
DE,"c:\windows\system32\DBGMODEL.DLL",2018-09-15 00:29:07,2084-10-14 18:44:06,500224,A,0x0008065B,0x0008065B,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0007F000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,6.1
DE,"c:\windows\system32\DCOMP.DLL",2018-09-15 00:29:07,2061-08-06 04:05:09,1427600,A,0x0015DBA8,0x0015DBA8,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x0015F000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DEVMGR.DLL",2018-09-15 00:29:13,2077-12-09 02:26:02,757760,A,0x000C6CD4,0x000C6CD4,x86,GUI,"CV,Unknown",0x5FC80000,Unknown,0x000BD000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DEVOBJ.DLL",2018-09-15 00:29:08,2013-06-01 22:38:20,135304,A,0x00030410,0x00030410,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00023000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DEVRTL.DLL",2018-09-15 00:29:08,1988-01-12 15:24:02,50688,A,0x0001586F,0x0001586F,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00010000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DFSCLI.DLL",2018-09-15 00:29:08,2090-02-18 22:30:07,44032,A,0x00013213,0x00013213,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0000F000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DHCPCSVC.DLL",2018-09-15 00:29:08,2020-01-15 07:03:20,69120,A,0x0001EDC4,0x0001EDC4,x86,Console,"CV,Unknown",0x53680000,Unknown,0x00014000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DHCPCSVC6.DLL",2018-09-15 00:29:08,2102-08-28 13:42:38,58368,A,0x0000FB5C,0x0000FB5C,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00013000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DNSAPI.DLL",2019-04-20 23:49:13,2065-05-30 08:59:54,580024,A,0x0009878B,0x0009878B,x86,Console,"CV,Unknown",0x5FD80000,Unknown,0x00090000,Not Loaded,10.0.17763.404,10.0.17763.404,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DPAPI.DLL",2018-09-15 00:29:08,2057-08-22 03:47:06,13312,A,0x0000D393,0x0000D393,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00008000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DRVSETUP.DLL",2019-04-20 23:50:26,2088-11-01 08:20:24,89600,A,0x00022C9C,0x00022C9C,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0001A000,Not Loaded,10.0.17763.404,10.0.17763.404,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DRVSTORE.DLL",2019-04-20 23:49:17,2077-10-20 09:06:19,974352,A,0x000F6205,0x000F6205,x86,Console,"CV,Unknown",0x10000000,Unknown,0x000F1000,Not Loaded,10.0.17763.404,10.0.17763.404,10.0,14.13,10.0,6.0
DE,"c:\windows\system32\DSCLIENT.DLL",2018-09-15 00:29:03,1986-08-24 08:16:45,41808,A,0x00018E20,0x00018E20,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0000C000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DSPARSE.DLL",2018-09-15 00:29:07,2092-10-26 17:28:37,24064,A,0x0000CE7B,0x0000CE7B,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0000B000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DSREG.DLL",2018-09-15 00:29:03,2041-10-03 11:52:34,625152,A,0x000A42F2,0x000A42F2,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0009D000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DSROLE.DLL",2018-09-15 00:29:07,1970-10-13 18:52:57,24288,A,0x00011666,0x00011666,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00009000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DUI70.DLL",2018-09-15 00:29:08,2058-12-05 10:58:20,1474560,A,0x00169418,0x00169418,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x0016E000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DUSER.DLL",2018-09-15 00:29:08,2077-04-19 03:45:54,473600,A,0x000788EE,0x000788EE,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x00078000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DWMAPI.DLL",2018-09-15 00:29:07,1978-01-23 03:53:42,140288,A,0x0002DE05,0x0002DE05,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x00026000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DWRITE.DLL",2019-03-09 02:11:41,2055-09-18 16:15:10,2654208,A,0x0028D919,0x0028D919,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00292000,Not Loaded,10.0.17763.168,10.0.17763.168,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DXGI.DLL",2018-09-15 00:29:03,1987-09-11 20:39:42,661096,A,0x000AD534,0x000AD534,x86,Console,"CV,Unknown",0x10000000,Unknown,0x000A4000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\DXILCONV.DLL",2018-09-15 00:29:03,2003-09-09 11:25:30,857600,A,0x000DBE34,0x000DBE34,x86,Console,"CV,Unknown",0x10000000,Unknown,0x000DA000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\EAPPCFG.DLL",2018-09-15 00:29:00,2081-09-15 13:10:51,197632,A,0x0003EA50,0x0003EA50,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00035000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\EAPPPRXY.DLL",2018-09-15 00:29:00,2030-04-10 19:20:22,55808,A,0x0001CC4E,0x0001CC4E,x86,Console,"CV,Unknown",0x10000000,Unknown,0x00011000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\EDPAUDITAPI.DLL",2018-09-15 00:29:07,2023-11-16 18:21:02,104448,A,0x0001C249,0x0001C249,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0001E000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\EDPUTIL.DLL",2018-09-15 00:29:08,2032-05-28 10:00:37,233984,A,0x0003A3E8,0x0003A3E8,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0003D000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\EFSADU.DLL",2018-09-15 00:29:07,2089-03-10 21:05:38,108544,A,0x000250DB,0x000250DB,x86,GUI,"CV,Unknown",0x67BA0000,Unknown,0x00021000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\EFSUTIL.DLL",2018-09-15 00:29:07,1998-07-11 15:36:27,35840,A,0x0000ECA6,0x0000ECA6,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0000E000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\EFSWRT.DLL",2018-09-15 00:29:13,2014-10-11 15:29:57,545792,A,0x00090F9A,0x00090F9A,x86,Console,"CV,Unknown",0x10000000,Unknown,0x0008A000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\ELSCORE.DLL",2018-09-15 00:29:10,2053-08-21 18:04:47,61952,A,0x0001ABC6,0x0001ABC6,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x00013000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\ESENT.DLL",2019-03-09 02:11:38,1992-03-31 19:40:50,2929152,A,0x002D0981,0x002D0981,x86,Console,"CV,Unknown",0x10000000,Unknown,0x002D2000,Not Loaded,10.0.17763.253,10.0.17763.253,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\FECLIENT.DLL",2018-09-15 00:29:08,2052-05-15 05:24:38,196608,A,0x0003DCCF,0x0003DCCF,x86,Console,"CV,Unknown",0x5AD00000,Unknown,0x00034000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\FIREWALLAPI.DLL",2019-04-20 23:49:10,2048-06-26 09:38:43,385024,A,0x0006A5FB,0x0006A5FB,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x00062000,Not Loaded,10.0.17763.404,10.0.17763.404,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\FLTLIB.DLL",2018-09-15 00:29:08,2079-10-19 01:14:44,27840,A,0x00010DF8,0x00010DF8,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x00008000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
DE,"c:\windows\system32\FMS.DLL",2018-09-15 00:29:07,2009-08-03 09:56:28,158208,A,0x00029B99,0x00029B99,x86,GUI,"CV,Unknown",0x10000000,Unknown,0x0002B000,Not Loaded,10.0.17763.1,10.0.17763.1,10.0,14.13,10.0,10.0
